date;EscapeRT;FailureRT;NeutralRT;SuccessRT;Vnarc;Gnarc;ShameP;GuiltP;SelfComp;participant;ProlifID;CheckName;Cond;Genre;Age
2020-10-22_11h04.58.107;0.813156;1.200658;0.788124333333333;1.224999;1.6903250934727;0.0484510987726137;0.652460754477259;-0.638453124939645;-0.44488508619385;263;5cae11e9d59a05001961a299;y;control;F;35
2020-10-22_10h57.23.530;0.63795;0.63437;0.591804666666667;0.647806;-0.356787234401206;1.01921495152841;1.93821678546669;0.967416018453246;-0.434887668526572;264;5a8720edb093f80001a7e87f;y;Name;M;20
2020-10-22_10h57.59.167;1.136346;0.843941;0.679383;0.911841;-0.905610712785272;0.473629426101507;-0.521848526890679;1.5201940074425;-0.424890250859295;266;5f6fb4771f5219570c947046;y;Name;F;31
2020-10-22_10h57.38.108;0.671817;0.694855;0.700605666666667;0.665095;0.387208449324041;-0.282916483697811;0.539366477825471;-0.10792542083573;-0.414892833192017;267;5d3ef33e8da0790017c90e08;y;control;M;30
2020-10-22_10h57.40.598;0.493335;0.520438;0.555122333333333;0.522769;-1.47672454314233;0.0512694978199053;-0.0845478518525278;0.899149585203491;-0.40489541552474;268;5f5a0782d66aea0433e543ed;y;Name;F;33
2020-10-22_10h58.02.453;1.2834;0.7198;1.07333333333333;1.1618;-0.735119994380369;-0.500566659605597;-0.133136908491183;-1.99462822182827;-0.394897997857462;272;5e35394d2149184e1a3d0450;n;Name;F;24
2020-10-22_10h58.16.184;0.780124;0.54228;0.521541333333333;0.676071;0.806525759080771;-1.58459420170726;-0.853318365977044;-1.53669847792085;-0.384900580190185;273;5b7161c2ddd1aa00012c890c;y;control;M;30
2020-10-22_10h58.03.595;0.7788309998;0.6491839998;0.670870666333333;0.558743;2.11520528356747;1.90501725325161;-0.960347181556892;0.427460062214339;-0.374903162522907;274;5d2a370ec0898e0018b08e66;y;Name;M;33
2020-10-22_10h58.21.984;0.5524;0.8334;0.536066666666667;0.5162;-0.769338626191633;0.177888139720816;-1.39565094610509;0.573523943287573;-0.36490574485563;275;5f4654a36bb6880111ff2950;y;control;F;31
2020-10-22_10h58.29.471;0.968767;0.964082;0.729974666666667;0.79448;-0.154367158689704;-1.31671260158639;-0.725522765396844;0.114385941279768;-0.354908327188352;276;5aeb19f123e2ca0001973cad;y;Name;M;31
2020-10-22_10h58.37.508;0.811532;0.811717;0.620518333333333;0.70169;0.076488244272561;-1.26224326120859;-0.989899825819448;0.0870794592615275;-0.344910909521075;277;5eff6f6261fa1103dd703721;y;control;F;34
2020-10-22_10h58.20.549;0.778017;0.679635;0.645230666666667;0.66023;-0.666441754555831;-0.834525721542396;-3.09573179590696;0.0739093016677238;-0.334913491853797;278;5ec267e5d4cb3e02f37e3ea0;y;Name;M;30
2020-10-22_10h58.38.748;0.665262;0.720121;0.708777;0.65759;0.713749891003634;0.995998546348065;-0.260932508918029;-0.421476436948762;-0.32491607418652;279;5edf692e61d06f21cfa6d961;y;control;F;23
2020-10-22_10h28.56.463;0.710065;0.699599;0.615182333333333;0.541669;0.466287960082726;1.7152439003566;1.42563661835503;0.487625302186911;-0.314918656519242;28;5ee238ddd2ee1069b73c6b84;y;Name;F;23
2020-10-22_10h58.36.869;0.650693;0.633597;0.540891;0.535457;0.840601311116548;0.421392514228739;-0.300390232460072;-0.110878640632995;-0.304921238851964;280;5f8eaa9104da0901b1eaa006;y;Name;F;18
2020-10-22_10h58.28.399;0.955892;0.792367;0.59408;0.756471;-1.01732367803502;-1.01269489256253;-1.67658238915728;-0.256462658690656;-0.294923821184687;281;5ecb8c295b660e710cb6fbac;y;control;F;31
2020-10-22_10h58.56.652;0.751668;0.892794;0.575722;0.846299;1.84790098944299;-1.48475249672834;2.08828925605602;0.748022814818363;-0.284926403517409;282;5e8b2835da38297d4e63e3cc;y;Name;F;33
2020-10-22_11h06.34.871;0.615611;0.715174;0.542849333333333;0.618698;-1.19314842997546;-0.752025332148823;1.05243352838638;0.898274668298338;-0.274928985850132;284;59ac6cfd2d73c00001e5c983;y;Name;F;34
2020-10-22_10h58.56.633;0.5824;0.6732;0.553533333333333;0.6362;0.113718953150069;1.18708742130781;-1.65270647214573;-0.57719067355462;-0.264931568182854;285;5e38947907f42307d8365a0e;n;control;M;28
2020-10-22_10h58.44.411;0.959389;0.84629;0.829989;0.900018;0.665554635084009;-0.788092910964716;-0.403587303370445;-1.89100108687043;-0.254934150515577;286;5d8ceadadad82b0016bac50b;y;Name;M;33
2020-10-22_10h59.12.324;0.7744;0.8352;0.6438;0.7038;-0.232202497264868;-1.58477278959965;-0.375682308668607;1.38329838723204;-0.244936732848299;288;591801345020970001c19493;y;Name;F;33
2020-10-22_10h58.58.501;0.7064;0.6498;0.753733333333333;0.712;0.98462229155158;0.126304188975228;-0.710359517726813;-2.14641562047783;-0.234939315181022;289;5d8cea94fb12e70016fcbec4;y;control;F;29
2020-10-22_10h59.20.332;0.800132;0.858432;0.661222333333333;0.752507;-2.03096986837157;-1.35510885524093;0.104483290439211;0.823633494364644;-0.224941897513744;290;5d8fd459c82de6001a193829;n;Name;F;29
2020-10-22_10h59.05.542;0.631808;0.630218;0.548336333333333;0.572409;1.16885901180693;-0.138701869553622;1.11030034995025;-0.046609703998575;-0.214944479846467;291;5f5e57da1874636e2d2798df;y;control;F;20
2020-10-22_11h09.13.307;0.711189;0.752109;0.700343;0.702099;0.216870602928435;-0.360170715153809;0.215214083457378;0.485283709327729;-0.204947062179189;292;5f858daec47eec0008c0c453;y;Name;M;27
2020-10-22_10h59.52.844;0.635471;0.828062;0.777028666666667;0.88355;0.77960419010996;0.52938228404082;0.922965602704122;0.414996731176712;-0.194949644511912;293;5a51f9a3eedc320001420663;y;control;F;32
2020-10-22_10h59.13.378;0.620152;0.47107;0.469152333333333;0.565344;1.24470723751071;-0.815467061676884;0.969765749381353;0.353828675023199;-0.184952226844634;294;5f50fc7a8505ac2adbd8c975;y;Name;F;22
2020-10-22_10h59.26.156;0.6492;0.5836;0.587933333333333;0.5326;0.225140360603641;0.701864549480004;-0.39964398378698;0.760018549909758;-0.174954809177357;295;5ea5404013b290516d7c7292;y;control;F;23
2020-10-22_10h59.50.062;0.540387;0.744332;0.515423666666667;0.569889;-1.86191002003971;0.688855549424354;0.313627692141509;1.34696003095613;-0.164957391510079;296;5dc5ad0596a93942f4ae4253;y;Name;F;29
2020-10-22_10h59.41.485;0.70458;0.584839;0.572167333333333;0.693497;-2.15085558186574;1.4835430998341;-1.00374442501248;-0.824430349528646;-0.154959973842802;297;5f452b74e5f76e0abc3b1288;y;control;F;27
2020-10-22_10h59.38.485;0.838832;0.795427;0.646124;0.654293;0.781298554716559;-1.37801842234299;1.24588661494571;0.28076682985999;-0.144962556175524;298;5ec6dc260f6f6211b434e57c;n;Name;O;23
2020-10-22_10h59.40.940;0.692332;0.693325;0.656866666666667;0.627179;-0.573583050973301;-1.02992302512064;-0.559338564291837;0.071345529551646;-0.134965138508247;299;5c4c69808f878f0001d11a58;y;control;F;20
2020-10-22_10h59.48.668;0.719351;1.067236;0.737917;0.718938;0.860699154124774;-1.15548858613617;0.344490137080443;-0.728942776071787;-0.124967720840969;300;5f132c9ad2d19d053de71d68;y;Name;F;18
2020-10-22_10h59.42.912;0.622406;0.721665;0.737782666666667;0.685697;1.54893355531054;0.750554123112116;-2.38967280256622;-1.82894172765399;-0.114970303173692;301;5c7c38999f29bd0001349ca9;n;control;F;21
2020-10-22_10h59.58.966;0.607488;0.736975;0.619988666666667;0.582951;0.369153810285322;-0.231792121107685;1.2772739135027;-0.205802401872201;-0.104972885506414;303;5f5f98acf260d600099ce26f;y;control;M;24
2020-10-22_11h00.02.550;0.549721;0.550063;0.519753333266667;0.605381;0.252656839765304;-1.22733502212583;-0.72720757050608;0.031846824003584;-0.0949754678391365;305;546e8bc6fdf99b2bc7ebd029;y;control;F;31
2020-10-22_11h00.02.366;0.784591;0.662746;0.760224666666667;0.60691;-1.21767178104609;0.149701391597018;-0.399751389599531;0.0190264110225114;-0.084978050171859;306;5ec694f41f0d0807e4385e50;y;Name;F;25
2020-10-22_11h00.22.355;0.582476;0.666506;0.546252666666667;0.567562;0.297557498107151;-0.0758627061624443;-0.723463558845512;0.490607244946143;-0.0749806325045814;307;5d7f63892879cf001922dbab;y;control;F;21
2020-10-22_02h59.56.334;0.683684;0.782354;0.582066333333333;0.610417;0.237407559769845;-1.0126111766265;0.688028866019431;0.323244647016038;-0.0649832148373039;308;5b4e039930e986000136ad12;y;Name;F;26
2020-10-22_10h59.50.279;0.703795;0.696118;0.702045;0.755821;3.38954462591364;1.80964465404834;-0.119281720001323;-2.0615283810173;-0.0549857971700264;309;5ed994f1aa0f2252997b262e;y;control;F;25
2020-10-22_10h31.52.187;0.747795;0.86651;0.775244;0.827055;0.529685430619279;-1.77230665267619;1.86458455465975;1.85754338862307;-0.0449883795027489;31;5e369061693a506339fc0613;y;control;F;35
2020-10-22_11h00.22.585;0.649761;0.778738;0.852359666666667;0.740971;-0.615568847361986;-0.778246241248896;-0.430193710079667;-1.13891419615357;-0.0349909618354713;310;5e7a35b598efeb0009e185a0;n;Name;F;29
2020-10-22_11h00.23.844;0.761159;0.903796;0.570953666666667;0.564839;0.275530759978083;1.55151801509807;-1.01549647450403;-1.68595608662075;-0.0249935441681938;311;5e388cb52b5e4b08453a9173;y;control;M;18
2020-10-22_11h01.25.637;0.449997;0.453523;0.455455;0.415995;0.216227099307975;2.46234583167682;-1.13854839475946;-2.73425420399306;-0.0149961265009163;313;5c95236d2e2e320001b1ab16;y;control;M;21
2020-10-22_11h00.12.734;0.9038;1.0198;0.630333333333333;0.5894;-1.28654781799148;1.99141861353732;-0.622680201987416;0.391574618314983;-0.00499870883363876;314;5f853de02afc6221354509c8;y;Name;M;29
2020-10-22_11h00.17.797;0.73339;0.780682;0.666838666666667;0.64754;0.958466951481441;0.994123374996849;0.21593394600544;1.58702766032766;0.00499870883363876;315;5f6cf5c1a7717114223fcd3d;y;control;M;18
2020-10-22_11h00.05.125;0.591381;0.538232;0.497796;0.561776;-0.632648596694349;0.388744443982784;-1.33841748674562;0.593403561311278;0.0149961265009163;319;5b8e8de2ae34a80001cc2e34;y;control;F;20
2020-10-22_11h00.16.458;0.846564;0.793205;0.735279333333333;0.830367;-0.533836084519046;-0.50601358554987;-0.229984092095801;-0.309218894723253;0.0249935441681938;320;5cab9c01291df900015c2849;y;Name;M;29
2020-10-22_11h00.22.239;0.734379;0.592357;0.697074666666667;0.666458;0.172069109802025;-1.53187606077021;0.438643141091341;0.54186503001489;0.0349909618354713;321;5c6af9fae101fb00014fae46;y;control;F;34
2020-10-22_11h00.15.578;0.858347;0.704726;0.645996;0.623912;1.10576935089548;0.850840204359459;0.213475378304372;0.930677426612856;0.0449883795027489;322;5d67fb4262d1f3001a33cf14@email.prolific.co;y;Name;F;25
2020-10-22_11h00.24.507;0.542739;0.617676;0.550403;0.52066;-0.264971506194612;0.302101488613804;-0.440790672645125;-0.149958231960013;0.0549857971700264;323;5e2eda312575cf49bea78a73;y;control;M;32
2020-10-22_11h00.38.844;0.643313;0.725599;0.681840666666667;0.659363;0.0724219959796207;1.14404027824345;-1.32000045890454;0.20581366027522;0.0649832148373039;324;5f8aff286fa1581d758df67b;y;Name;M;30
2020-10-22_11h00.55.499;0.58782;0.494368;0.483902666666667;0.5043;0.372768748443939;1.1710147160426;-0.233642742071508;-0.794223952695602;0.0749806325045814;328;5f5f70aac2a0f3021e66c22c;n;Name;F;21
2020-10-22_11h00.35.078;0.654429;0.791055;0.842219666666667;0.744951;1.72836922355222;-0.34047112809909;0.539454000124992;1.1145497360448;0.084978050171859;329;5f31a239e7ed2f09f2b4a4ef;y;control;M;27
2020-10-22_11h01.02.658;0.797961;1.043205;0.892046;0.92317;-1.16552622235694;0.27447619920686;-0.357486411740609;-0.612966434980075;0.0949754678391365;331;5ec3eabec8f93307a60c5d1b;y;control;F;22
2020-10-22_11h00.34.005;0.776301;0.869382;0.708998333333333;0.790869;-1.51676559077046;-0.749035095150403;-1.83416674567573;-1.2225738109916;0.104972885506414;332;5e9508cc455d931189fee485;y;Name;M;18
2020-10-22_11h00.54.299;0.812749;0.762624;0.760982;0.776619;-1.40623893539611;0.558458599693718;-1.23737076983835;0.438803187295907;0.114970303173692;334;5f31c9baa6b42a0f406382c6;y;Name;M;22
2020-10-22_11h01.04.410;0.7918;0.8218;0.642;0.7638;0.356954385996169;-1.89689950089475;2.83095558377285;0.822123005997113;0.124967720840969;336;5f3ab128c4b6921312f28237;y;Name;F;29
2020-10-22_11h02.14.936;0.881932;0.948751;0.728598;0.757927;-1.40627331347107;0.198292169549364;-0.451519824372846;1.09672083792807;0.134965138508247;337;5f033c50099f49505831941b;y;control;F;29
2020-10-22_11h00.56.619;0.569059;0.548758;0.580629666666667;0.52899;-1.0013987841195;-0.208575715493369;0.0652125136627988;0.0479317568940209;0.144962556175524;338;5731287a070de6000d42c72d;y;Name;M;24
2020-10-22_10h32.30.098;0.720427;0.886586;0.736539666666667;0.979831;-1.36950577988786;0.274551740267074;-0.402760905297872;1.43573047120132;0.154959973842802;34;5ee8b1ef2d5eee042fbb8d06;y;Name;F;18
2020-10-22_10h59.30.887;0.5932;0.6132;0.576466666666667;0.5228;-1.07996081667737;0.0497067939823662;2.18937757273163;1.03942063769163;0.164957391510079;340;5d56742f6e2ec30001cdf081;y;Name;F;33
2020-10-22_11h01.04.869;0.7134;0.8336;0.695666666666667;0.7632;0.623383785971347;0.509346972683031;-0.0619174851034121;-0.196740467720031;0.174954809177357;341;5e1de1181dcc4c144a683022;y;control;F;35
2020-10-22_11h01.13.351;0.484046;0.506187;0.507232666666667;0.512854;2.25723911262974;0.278504468592641;-0.726361424025986;-1.29653305537955;0.184952226844634;342;5f343b0f19d95a30e188ee9f;y;Name;F;21
2020-10-22_11h01.10.575;0.691801;0.758325;0.626404333333333;0.671717;-2.0622967479893;-1.23009745555012;0.658264180484806;-0.0626237761241942;0.194949644511912;343;5ced0da70afd6e0001a9f211;y;control;F;34
2020-10-22_11h02.12.828;0.565783;1.073472;0.878683;0.67369;-0.0182514550508453;-1.5816042995153;0.231204086669835;0.340664823213313;0.204947062179189;347;5ea081f4ae138e046314f856;y;control;F;38
2020-10-22_11h14.24.108;0.929;0.7408;0.8484;0.7398;0.560183991195769;0.00450177359173915;0.395059947829158;0.466819667344323;0.214944479846467;348;5f10759c45dc5a071d04ef2c;y;Name;F;20
2020-10-22_11h01.36.759;0.679478;0.759378;0.552429666666667;0.596084;-0.198044109723696;0.593422729105993;-2.74897390892546;-0.0658521548707258;0.224941897513744;349;5f51ff46aa1c4e43ca0b1126;y;control;M;24
2020-10-22_10h32.35.415;0.8744;0.9532;1.04506666666667;1.2194;0.994487257840713;0.107524572393224;-0.658962556700619;-1.28236019017403;0.234939315181022;35;5565df49fdf99b4e4083bdd7;y;control;M;29
2020-10-22_11h01.46.219;0.949619;0.994266;0.788343;0.867192;1.26089971369405;-0.190700199601257;0.057559129786525;0.486441586994264;0.244936732848299;353;5ab78e575cd1050001619cdf;y;control;F;30
2020-10-22_11h01.45.799;0.759504;1.076842;0.768188;0.755672;0.573983648456101;-0.282689625089425;0.0765277491012845;-1.19536562142236;0.254934150515577;354;5ebd9f266c113a0c16edc468;y;Name;M;30
2020-10-22_12h01.52.525;0.593811;0.723771;0.751535333333333;0.895327;-0.668440863316215;2.20166633013675;-1.25633020351204;-2.05568199078096;0.264931568182854;355;5f3e8a11ee8fc50c3270b4fe;y;control;M;32
2020-10-22_11h01.59.797;0.7036;0.6708;0.760133333333333;0.714;-0.936244822530291;-0.722997681905991;-2.89675005206036;-3.53479456614889;0.274928985850132;356;5b97a3646356a600017a5b45;n;Name;F;21
2020-10-22_11h02.02.830;0.647876;0.640391;0.662417333333333;0.584308;1.01617512304846;0.0601988232215254;0.413988006813888;-0.808118964904053;0.284926403517409;359;5f2e62c6a0330f1c512ee366;y;control;F;29
2020-10-22_10h32.33.816;1.060386;0.924587;0.722022666666667;0.808045;-0.0858621128704707;0.790034439943194;1.09474682356382;-0.329134671030323;0.294923821184687;36;5d413a9b4c8e8f00189fe196;y;Name;F;21
2020-10-22_11h02.00.169;0.480666;0.524049;0.446690666666667;0.433467;-0.476479817347064;-1.38092908346193;0.51197256410757;1.03495183846548;0.304921238851964;360;5ef0bca3ecae6d023f1eb94b;y;Name;M;24
2020-10-22_11h02.21.506;0.7052;0.644;0.621866666666667;0.6208;-2.18459232085497;-0.80751432679501;0.27088355837771;0.948234924363266;0.314918656519242;362;585d02f7e9cb31000195e3dc;y;Name;F;33
2020-10-22_11h02.12.941;0.609652;0.734427;0.598211;0.575011;1.02882637775298;-0.574680569418636;-0.473259574379878;0.604938648886637;0.32491607418652;363;5ced94cf8e74580001f82560;y;control;F;31
2020-10-22_11h02.21.215;0.677735;0.986363;0.671269666666667;0.659962;-0.25418122841505;0.717276112666661;1.81541849935069;-0.514227063142821;0.334913491853797;364;5f8166936890192122554a31;y;Name;F;24
2020-10-22_11h02.27.853;1.390597;1.436692;1.06728533333333;1.047915;0.0607041714335324;0.597747900868299;0.153737591115294;0.707036441039662;0.344910909521075;366;5eeca11b2c93d5024cf8472c;y;Name;M;18
2020-10-22_11h03.08.359;0.967628;0.983171;0.799954333333333;1.141488;-1.32310211818083;-0.0231235162491727;0.0206587736445264;-0.424364928332754;0.354908327188352;367;5ec3a5cba4bc9403103a292b;y;control;F;28
2020-10-22_10h33.03.162;0.848718;1.101551;0.744599;0.795904;-0.875488677872105;2.19878693100146;-0.431992245350138;0.632728580045362;0.36490574485563;37;5ccdb020ed1c4f001649810e;y;control;M;31
2020-10-22_11h02.43.437;0.559495;0.706733;0.533706333333333;0.693086;-0.497155788920629;0.437019042908489;0.642289695389896;0.694953889822775;0.374903162522907;370;5f8ef1efed20570b76a8de8c;y;Name;F;29
2020-10-22_11h03.05.168;0.584126;0.678077;0.503103333333333;0.522673;-0.356184655701105;1.85321978950447;-1.27531007108886;-1.21409359128661;0.384900580190185;371;5e989d242e0de609ac479125;y;control;M;22
2020-10-22_11h02.54.674;0.88468;0.863199;0.691132333333333;0.709848;-2.03374116906237;0.101809765044332;2.0140954232393;0.838132423286944;0.394897997857462;372;5f10282c5c490e276c9a75e7;y;Name;M;32
2020-10-22_11h02.42.563;0.593269;0.8677;0.699229333333333;0.597997;0.682302486540234;-1.03615127282289;-0.560187207233429;-1.58176649767406;0.40489541552474;373;5ed4d39e8af1724a45c28c98;y;control;F;26
2020-10-22_11h05.02.580;0.477296;0.48169;0.510916333333333;0.471785;-1.5158830048354;-2.07481738653887;-0.260266800215798;-2.29246369735215;0.414892833192017;375;5d03d07ff00f5100014d1204;y;control;F;24
2020-10-22_11h03.12.421;0.660346;0.608728;0.521908666666667;0.697625;1.56560104208395;1.06475482372906;0.979084178457739;-0.797244643670904;0.424890250859295;376;5e5b8fc9576f6937a88c4254;y;Name;F;34
2020-10-22_11h02.56.685;0.571399;0.63855;0.546794333333333;0.654272;-0.801990912397048;-0.966680644089322;-0.53582617096532;-2.14143155673589;0.434887668526572;377;5e3068330082f106875fb3f2;y;control;M;27
2020-10-22_11h03.09.299;0.617664;0.678173;0.657907;0.809037;0.696339914725863;0.288403383739129;0.21417421822054;-0.33389291914239;0.44488508619385;378;5c7d4b654660bf0013c735d6;y;Name;M;27
2020-10-22_11h04.29.557;0.725332;0.750836;0.668213666666667;0.690355;-0.508737047451785;0.823743627731483;-0.102992140335477;-0.425482765809481;0.454882503861127;379;5eda72f857f96266db9ffbc5;y;control;F;19
2020-10-22_10h33.33.128;0.592101;0.595436;0.559953666666667;0.630624;-1.73035191260635;-0.958644046590162;0.935820210375897;1.8319248400909;0.464879921528405;38;5d0698253b1c660015cd5256;y;Name;F;32
2020-10-22_11h03.34.515;0.653556;0.546578;0.607685666666667;0.687772;-0.296740839750274;-0.863811319006973;-0.801385803160484;1.44232272962518;0.474877339195682;380;5cd071a4eb305c0001f9651e;y;Name;F;26
2020-10-22_11h03.26.734;0.567008;0.659017;0.577716666666667;0.611116;-0.49455789201643;-1.61785616704674;0.821877285721811;1.17959743302603;0.48487475686296;381;5e550321537ed2000b1e5ad2;y;control;F;35
2020-10-22_11h03.29.360;0.691096;0.784007;0.559147666666667;0.533729;0.545781893137626;-1.86522808279203;0.81532526493243;1.4905350515628;0.494872174530237;382;5cade9a95baa830017900127;y;Name;F;30
2020-10-22_11h03.21.202;0.673611;0.694019;0.545395333333333;0.576304;0.305182138324471;0.224248399062142;-0.813319840539408;0.0114574716740304;0.504869592197515;383;5afd61924256e90001d5b44c;y;control;M;33
2020-10-22_11h03.42.213;0.650151;0.51718;0.527117666666667;0.503594;-2.01209283906538;-0.122285750502941;0.0581644113613634;0.669076376136727;0.514867009864793;384;5d53b3d1e8e8960018276120;y;Name;F;32
2020-10-22_11h03.30.093;0.791197;0.62925;0.583541666666667;0.66449;1.39209821660222;-1.8873003353901;0.963109830001886;0.616417264598849;0.52486442753207;385;57618e8a25224a0006d3756e;y;control;F;35
2020-10-22_11h03.31.580;0.765199;1.152274;0.700164666666667;0.950233;0.447471101264506;-0.0719560995423846;0.063881309421398;1.1643620558273;0.534861845199348;386;5dbc435b78b8d81ec088fb40;n;Name;M;33
2020-10-22_11h03.35.012;0.807547;1.036397;0.777791666666667;0.748907;-0.162804606575593;0.33524765236197;-0.10515212639523;0.482308307168153;0.544859262866625;387;5b3648e7f726b2000192b3f4;y;control;F;26
2020-10-22_11h04.03.486;0.701277;1.256863;0.795868666666667;1.140434;0.514944459786209;0.924563453185016;0.358743033709505;1.17886115080483;0.554856680533903;389;5f54dec7364a0485d880f139;y;control;M;22
2020-10-22_10h34.07.181;0.924683;0.802604;0.656402333333333;1.004987;0.119649228760789;0.593422729105993;0.109579052653313;0.305403963571089;0.56485409820118;39;5ad8a1b1c0332a0001ec6bec;y;control;F;28
2020-10-22_11h03.54.750;0.738315;0.997877;0.617543;0.563956;-1.51608131418567;0.264893263461645;-1.01101351284672;0.418707950658512;0.574851515868458;390;5970eb136bbf090001bfe02e;n;Name;M;23
2020-10-22_11h04.04.891;1.184803;1.380303;0.965685333333333;1.008814;-0.492938832601054;0.319151036751267;0.781400358731167;0.934793055171373;0.584848933535735;392;5e189fdc87b37c174c87ab93;n;Name;M;29
2020-10-22_11h03.43.291;0.623894;0.745012;0.523982333333333;0.538321;-1.43276703472814;-1.55214983352695;0.0889370678780668;0.787867006560217;0.594846351203013;393;5d5d679523830c00015c8963;y;control;F;22
2020-10-22_11h04.04.162;0.655215;0.868485;0.579504;0.659175;1.67422863095435;-0.374718116394262;0.782565162365715;0.42943918879263;0.60484376887029;395;5dd0409d9ca8a312350a4118;n;control;F;18
2020-10-22_11h04.01.104;1.224935;0.854866;0.841908;0.79581;0.439160720824279;0.515609775536563;0.143552967342816;-0.499657343608123;0.614841186537568;396;5e2597b5fcf95e7e4914a629;y;Name;F;30
2020-10-22_11h04.04.423;0.695729;0.68528;0.670209666666667;0.835544;-1.0862582048757;-0.598939201722892;0.974442644185302;0.343617007566423;0.624838604204845;397;5d933d87eec7ad0015aa2f7d;y;control;F;24
2020-10-22_11h04.15.457;0.830627;0.884049;0.776841;0.726455;1.4999350055165;1.72731531473664;1.09716198865846;-0.142006384834046;0.634836021872123;398;5f8e9aad1eb75f000a0a0984;y;Name;F;29
2020-10-22_11h04.17.047;0.833451;0.972037;0.796386666666667;0.833759;-0.926093577233425;0.987962179719984;-1.94224332349376;0.0666599664457054;0.6448334395394;399;5cb5d96c07a955001722d4d4;n;control;M;33
2020-10-22_10h34.28.080;0.56931;0.539524;0.515074;0.47557;1.79332362676531;-0.440739769032721;-0.3301551259437;-1.47749384074548;0.654830857206678;40;5eb8ff91a1bdb386c80cd7ea;y;Name;M;27
2020-10-22_11h05.40.320;0.800516;0.829175;0.672972;0.694597;0.514342018988399;-0.607719300001122;1.12351983128867;-0.767038196172222;0.664828274873955;401;5ecc3c6aa5e08e438048895c;n;control;F;24
2020-10-22_11h04.23.531;0.590033;0.681055;0.575515666666667;0.70506;-1.16552622264972;-0.87699611675652;1.54634355661048;1.11503115132187;0.674825692541233;402;56c1ea880aab29000a7d564a;y;Name;F;26
2020-10-22_11h04.28.830;0.653562;0.585836;0.596010333333333;0.648021;0.225283322679083;0.0105102743393577;1.23648446523334;1.53827374611634;0.68482311020851;404;5d89fa922e2fd200012b81bc;y;Name;F;35
2020-10-22_11h04.12.280;0.567268;0.51313;0.551935333333333;0.495215;-0.977950548734988;0.0106823663788627;0.831095386612717;-0.0797032886889942;0.694820527875788;405;58a478847cf56d0001f91f2e;y;control;F;35
2020-10-22_11h04.24.202;0.735383;0.734786;0.757493333333333;0.756508;-0.547158454337574;1.06296889858754;-0.580754177013469;0.606147067752983;0.704817945543065;406;5e2df53ff420f03dee6a87b7;y;Name;M;26
2020-10-22_11h06.32.922;1.892473;1.141279;1.44673833333333;1.199337;-0.811888152214081;-0.775464206349292;-2.63654415385701;-1.71559125957727;0.714815363210343;407;5bc5a8cbb60c780001c2c9ba;y;control;M;32
2020-10-22_11h04.18.260;0.565347;0.620918;0.600582333333333;0.621956;0.126370207561803;-0.909532569515486;1.02035150794755;0.192922704859856;0.72481278087762;408;5df9d5bfb1f22273adb21cae;y;Name;M;30
2020-10-22_11h05.04.681;0.6064540006;0.7220529996;0.6064840002;0.673912;0.366179259184666;1.15597408933814;1.50328742174717;0.250182801852829;0.734810198544898;409;5f80441b0c4ed603a87a6a02;y;control;M;26
2020-10-22_11h04.33.715;0.6474;1.045872;0.580982333333333;0.665984;0.60883252521203;-0.917321244024173;-0.54947278860044;0.546550156199308;0.744807616212176;410;5e7cd8c63a915c33f2ae4bf7;y;Name;F;34
2020-10-22_11h04.19.362;0.864363;0.698576;0.658964333333333;0.637987;-1.07549890782666;-0.606826272660608;-0.569771770392538;0.620646102599869;0.754805033879453;411;56d1d6327bbc32000589a313;y;control;M;24
2020-10-22_11h04.59.772;0.536843;0.741329;0.567955333333333;0.622302;-0.48631181957209;-0.0612406856102178;-1.12754629386522;0.116802678237952;0.764802451546731;412;5d6794cb0942ff00162345bb;y;Name;M;19
2020-10-22_11h04.30.504;0.831061;0.790176;0.725734333333333;0.658937;0.0775306091893115;-0.151795602983734;0.225453053075797;1.42513693656129;0.774799869214008;413;5f37c53348a8bd2620f46eac;y;control;F;32
2020-10-22_11h05.01.400;0.834303;0.844296;0.680850666666667;0.765288;-0.0368910843918327;1.67463205572891;1.57013901422754;0.0159130793221583;0.784797286881286;414;5d53cd1dfdcbd800013623f4;y;Name;F;35
2020-10-22_11h05.44.450;0.599429;0.596147;0.623393333333333;0.615893;0.130346421322742;-1.5328037183385;1.07000553920489;0.935276535073136;0.794794704548563;416;5ef1d0886ee5497fe352c413;y;Name;F;23
2020-10-22_11h04.54.616;0.630096;0.69094;0.530204666666667;0.56644;0.0959281260251219;-1.4018766272056;-0.102893613454549;-0.528860357612405;0.804792122215841;417;5dfd7567d62abea5601fc21d;y;control;F;21
2020-10-22_10h35.57.821;0.921879;0.948566;0.806005333333333;0.959289;-1.94542336233274;-1.93909085282537;0.415984813329343;1.53710961806403;0.814789539883118;42;5aa68edf89de8200013f765a;y;Name;F;26
2020-10-22_11h04.57.788;0.535822;0.484685;0.464853;0.445421;0.579669182488136;-0.261705566177138;-1.9412033763655;-0.454099400091445;0.824786957550396;421;5e93b11003fcc31e98668579;y;control;F;18
2020-10-22_11h05.16.452;0.641405;0.995829;0.615692333333333;0.79088;1.52622082765113;-1.38158718168759;0.93930845749325;-0.317629924933485;0.834784375217673;424;5e9a4793c4069d0dd2e7eb4f;y;Name;F;20
